player1,player2,score1,score2,round,tourneyName,eventName,date
mike_Saftig,RainUchiha,3,0,Winners Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Tensorial,THE GUIDE,2,3,Winners Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Albertdoug,kelmo,1,3,Winners Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
NBNHMR,Razzo,3,2,Winners Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
UMISHO,Austine,3,0,Winners Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Hourglass_of_rain,PineappleHour,0,3,Winners Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
NBNHMR,PariahDox,3,0,Winners Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Tensorial,Squidlye,3,1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Kaneki,Cyxie,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Limland,Vergil,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Albertdoug,S_Scout_,0,-1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
RainUchiha,Kyet,2,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
jeck,RoseHashira,3,1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Diamondrouter,Electric-Wind-RAMAN,-1,-1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
D.KB,Free,0,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Bloodsayan,Pepto Griswold,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
nobody,Jojolajoie,-1,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Myzisco,Snap,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Lovespark,Twiggs,3,1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
hoke,cmb,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Kreator,Cyboshi,-1,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
IamRock8,Neutral Enjoyer,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
hopeful romantic,Deloris McMuffin,0,-1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Testyourluck,Vera Caelestis,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
TurtleAndBeyond,UwU___L0RD,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Link,South,0,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
pip gameing,Hamalak,3,2,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
1mperfectiON,Lurry,1,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
LifeIsSoupImFork,Sunlight,0,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Saint,Yeast,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Infinitelaws,Icebound,3,1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
OmegaJSM,adrjqn,3,2,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Skar,Foxy Tune,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Hourglass_of_rain,AlexNoah89,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Valore,JahDrop,0,-1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Austine,Genericnamebrand,2,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Ant,Aletheia,3,0,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Nom,FGCsand,3,1,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
PariahDox,Meat,0,3,Losers Round 2,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Razzo,UMISHO,3,2,Losers Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Cyxie,Pluspocalypse,3,1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Fizzgig,Kyet,1,3,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
AstolfoEnthusiast,RoseHashira,2,3,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Free,Mount_Oblivious,3,0,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Pepto Griswold,Tech,0,-1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Jojolajoie,SunnyD,0,-1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
cmb,BusyBumJen,0,-1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Vera Caelestis,PINK,0,-1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Boat,Cyboshi,2,3,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
UwU___L0RD,incompetentC,0,-1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Sunlight,Nekowo,3,0,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Larry Cage,adrjqn,-1,0,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Lurry,"Typo,",3,2,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
JorJ,Foxy Tune,2,3,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Genericnamebrand,.jretion,3,2,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Aletheia,Kaiina,0,-1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Meat,Sloppy papi,3,0,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
UMISHO,SQ,3,2,Losers Semi-Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Austine,Squidlye,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
PariahDox,S_Scout_,0,-1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
NBNHMR,SQ,3,1,Winners Semi-Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
UMISHO,Razzo,2,3,Winners Semi-Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Lolo,Fizzgig,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Hourglass_of_rain,Cyxie,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
PineappleHour,Pluspocalypse,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Kyet,Nom,1,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Petrafied,Free,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
OmegaJSM,Vergil,3,2,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
CrispyCthulhu,AstolfoEnthusiast,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Ant,Mount_Oblivious,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Saint,RoseHashira,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
tei,Jojolajoie,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Electric-Wind-RAMAN,LifeIsSoupImFork,1,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Valore,SunnyD,0,-1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
JayRain,Pepto Griswold,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Skar,Snap,3,2,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
pip gameing,Tech,0,-1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
HonoredOgre,Boat,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Infinitelaws,Cyboshi,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Twiggs,JackieNuts,2,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
BlueHek997,cmb,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
1mperfectiON,Deloris McMuffin,0,-1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Envy,UwU___L0RD,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
IamRock8,BusyBumJen,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Neutral Enjoyer,hoke,0,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Link,incompetentC,0,-1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
SonAceKeem,Vera Caelestis,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
South,TurtleAndBeyond,1,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Lurry,hopeful romantic,-1,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
PINK,Lovespark,-1,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Dewberry,"Typo,",3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Hamalak,Bloodsayan,0,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
corndog,Icebound,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Sunlight,Diamondrouter,1,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Yoyomaster,Nekowo,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Shin_Phil,JorJ,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Myzisco,Foxy Tune,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Yeast,jeck,0,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
nobody,JahDrop,-1,-1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Larry Cage,Limland,-1,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
StrippedChicken,adrjqn,3,2,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Aletheia,JJnews,2,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Kaiina,D.KB,-1,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
AlexNoah89,Safe,0,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
FGCsand,RainUchiha,0,3,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Tensorial,Genericnamebrand,3,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
THE GUIDE,.jretion,3,1,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Meat,Albertdoug,-1,0,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
kelmo,Sloppy papi,3,2,Winners Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
UMISHO,CPU,3,0,Losers Quarter-Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
SQ,Chetoo,3,2,Losers Quarter-Final,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
CPU,MFCR,3,2,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Chetoo,Diaphone,3,1,Losers Round 1,9moons-weekly-45-crossplay,double-elimination-bracket,1.14.23
Memokarp,Lolo,3,1,Winners Semi-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
SQ,Remi Celeste,3,0,Winners Semi-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Razzo,Corey,1,3,Winners Semi-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Hotashi,Papple,0,3,Winners Semi-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Lolo,Rat,3,2,Losers Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Remi Celeste,UMISHO,0,3,Losers Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Razzo,Kaneki,1,3,Losers Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Hotashi,Diaphone,3,2,Losers Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Rat,Crescendo,3,0,Losers Round 7,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
UMISHO,TiredMage,3,1,Losers Round 7,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
OddToaster,Kaneki,2,3,Losers Round 7,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Dany,Diaphone,1,3,Losers Round 7,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
UMISHO,Memokarp,2,3,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Lolo,Shin_Phil,3,1,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Razzo,MjKurase,3,0,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Diaphone,Corey,2,3,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
SQ,Elucid,3,0,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Hotashi,OddToaster,3,0,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Remi Celeste,Meat,3,0,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Young_Gouki,Papple,0,3,Winners Quarter-Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Elucid,Rat,0,3,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Meat,Crescendo,1,3,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
OddToaster,Petrafied,3,1,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
UMISHO,Chetoo,3,0,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Young_Gouki,Kaneki,1,3,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Shin_Phil,TiredMage,0,3,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
MjKurase,Dany,2,3,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Diaphone,Oakiess,3,2,Losers Round 6,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Rat,muffinz,3,0,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Crescendo,Akeno,3,1,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Chetoo,SonAceKeem,3,1,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Petrafied,Safe,3,0,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
TiredMage,Apotheosis,3,2,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kaneki,dig,3,0,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
HonoredOgre,Dany,1,3,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kreator,Oakiess,2,3,Losers Round 5,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
UMISHO,Akeno,3,0,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Razzo,dig,3,0,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Memokarp,Crescendo,3,1,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kaneki,MjKurase,2,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
LunarxTee,Lolo,1,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Rat,Shin_Phil,2,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Diaphone,Safe,3,2,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Corey,Petrafied,3,2,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
SQ,Kaiina,3,0,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
BEPaw,Elucid,1,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Hotashi,Infinitelaws,3,1,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Remi Celeste,SonAceKeem,3,1,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kreator,OddToaster,1,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Chetoo,Meat,0,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Dany,Young_Gouki,2,3,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Papple,HonoredOgre,3,2,Winners Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Corey,UMISHO,2,3,Grand Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
UMISHO,Corey,1,3,Grand Final Reset,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Rat,Lovespark,3,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
LunarxTee,muffinz,0,3,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Petrafied,Link,3,2,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Crescendo,BlaiseNova,3,2,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Akeno,THE GUIDE,3,2,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Safe,Tobyclone1,3,1,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Chetoo,Myzisco,3,1,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kaneki,Jojolajoie,3,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
SonAceKeem,shitslammer,3,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
dig,Tsundahri,3,2,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
BEPaw,TiredMage,-1,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
HonoredOgre,RainUchiha,3,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Dany,.jretion,3,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kaiina,Apotheosis,2,3,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kreator,Ant,3,0,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Infinitelaws,Oakiess,2,3,Losers Round 4,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Lovespark,Cyxie,3,1,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
muffinz,AlexNoah89,3,0,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
jeck,Link,1,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
BlaiseNova,Tturtle,3,0,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Tobyclone1,vxOblivionxv,3,1,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Eze,THE GUIDE,0,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
wffls,Myzisco,1,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
majestic,Jojolajoie,1,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Tsundahri,pip gameing,3,1,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
shitslammer,CPU,3,1,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
RainUchiha,beef,3,1,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
TiredMage,Genericnamebrand,3,2,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Apotheosis,JahDrop,3,2,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Galeo,.jretion,1,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
OmegaJSM,Ant,1,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
KidDracula,Oakiess,1,3,Losers Round 3,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Corey,beef,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Shin_Phil,Minish,3,2,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Petrafied,RainUchiha,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
SQ,Free,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Hotashi,Noisette,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kaiina,Eze,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
BEPaw,Tturtle,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Infinitelaws,Tsundahri,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Elucid,Valore,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kreator,FatherTide,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Remi Celeste,AlexNoah89,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
OddToaster,majestic,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
ABLTLDME,SonAceKeem,1,3,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Dany,EveyDeevey,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Chetoo,Moon,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Young_Gouki,Tobyclone1,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Papple,adrjqn,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Meat,Ronincat,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
HonoredOgre,Neko Overlord,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
SQ,Corey,1,3,Winners Final,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
UMISHO,JahDrop,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Razzo,Oakiess,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Apotheosis,Akeno,1,3,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Memokarp,Genericnamebrand,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
dig,KidDracula,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Kaneki,Nub,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
TiredMage,Crescendo,1,3,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
CPU,LunarxTee,-1,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
MjKurase,OmegaJSM,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Diaphone,.jretion,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Lolo,Deyvonn,3,1,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Safe,Galeo,3,2,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Rat,Raiju,3,0,Winners Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Ronincat,Lovespark,1,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Moon,Cyxie,-1,0,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Neko Overlord,jeck,0,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
ABLTLDME,muffinz,0,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
adrjqn,Link,1,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
AlexNoah89,Squidlye,0,-1,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Valore,BlaiseNova,1,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Tobyclone1,Uncle Sunpuppy,3,1,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
EveyDeevey,vxOblivionxv,0,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Tturtle,Hyperstar,3,1,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
majestic,TurtleAndBeyond,0,-1,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Eze,TheFatManatee,3,0,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
FatherTide,Jojolajoie,0,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Free,THE GUIDE,1,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Tsundahri,cmb,3,1,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Minish,wffls,2,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Noisette,pip gameing,1,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Raiju,Myzisco,0,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
Deyvonn,shitslammer,0,3,Losers Round 2,9moons-weekly-46-crossplay,double-elimination-bracket,1.21.23
