,title,date,console
1682,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",2009,DS
1683,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",2009,DS
1684,Tennis no Oji-Sama: Driving Smash! Side Genius,2007,DS
1685,Tennis no Oji-Sama: Driving Smash! Side King,2008,DS
1686,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,2010,DS
1687,Tenohira Gakushuu: Chikyuu no Narabe Kata,2006,DS
1688,Tetris DS,2006,DS
1689,Tetris Party Deluxe,2010,DS
1690,Tetsudou Kentei DS,2008,DS
1691,Tetsudou Musume DS,2008,DS
1692,Tetsudou Seminar: JR-Hen,2008,DS
1693,Tetsudou Seminar: Oote Shitetsuhen,2009,DS
1694,Texas Hold'em Poker,2005,DS
1695,Texas Hold 'Em Poker Pack,2006,DS
1696,Theme Park,2007,DS
1697,Theresia,2008,DS
1698,Theta,2007,DS
1699,Think Again,2009,DS
1700,Think: Train Your Senses,2009,DS
1701,thinkSMART,2008,DS
1702,thinkSMART Crazy Machines: Wacky Problem Solving!,2008,DS
1703,thinkSMART Labyrinth,2011,DS
1704,thinkSMART: Chess for Kids,2007,DS
1705,thinkSMART: Scotland Yard - Hunting Mr. X,2011,DS
1706,Thomas & Friends: Hero of the Rails,2010,DS
1707,Thor: God of Thunder,2011,DS
1708,Thrillville: Off the Rails,2007,DS
1709,ThunderCats,2012,DS
1710,Tiger Woods PGA Tour 08,2007,DS
1711,Tiger Woods PGA Tour 2005,2004,DS
1712,Tim Stockdale's Riding Star,2008,DS
1713,Time Ace,2007,DS
1714,Time Hollow,2008,DS
1715,The Times Crossword Challenge,2009,DS
1716,Timmy Time,2011,DS
1717,TINCan! Escape,2011,DS
1718,Tingle's Balloon Fight DS,2007,DS
1719,Titanic Mystery,2009,DS
1720,Tinkerbell,2008,DS
1721,Titeuf Le Film,2011,DS
1722,TKKG: Detektiv gesucht!,2007,DS
1723,TMNT,2007,DS
1724,TNA Impact: Cross the Line,2010,DS
1725,To Love Ru Trouble: Waku Waku! Rinkan-gakkou Hen,2008,DS
1726,To-Fu Collection,2012,DS
1727,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,2011,DS
1728,TOEIC DS: Haru 10-Bun Yakjeomgeukbog +200,2008,DS
1729,Toeic Test DS Training,2007,DS
1730,TOEIC Test Eitango: Speed Master,2009,DS
1731,TOEIC Test Kousiki DS Training,2009,DS
1732,TOEIC Test Super Coach @DS,2010,DS
1733,Toetstrainer: Rekenen,2010,DS
1734,Toetstrainer: Taal,2010,DS
1735,Tokimeki Memorial Girl's Side: 1st Love,2007,DS
1736,Tokimeki Memorial Girl's Side: 1st Love Plus,2009,DS
1737,Tokimeki Memorial Girl's Side: 2nd Season,2008,DS
1738,Tokimeki Memorial Girl's Side: 3rd Story,2010,DS
1739,Tokumei Sentai Go-Busters,2012,DS
1740,Tokyo Beat Down,2008,DS
1741,Tokyo Friend Park II DS,2006,DS
1742,Tokyo Majin Gakuen: Kenfuuchou,2008,DS
1743,Tokyo Odaiba Casino,2008,DS
1744,Tokyo Shoukou Kaigisho Kanshuu: Kankyou Jidai no Koushiki Kentei - Eco Kentei DS,2008,DS
1745,Tokyo Twilight Busters: Kindan no Ikenie Teito Jigokuhen,2010,DS
1746,Tom and Jerry Tales,2006,DS
1747,Tom Clancy's EndWar,2008,DS
1748,Tom Clancy's Splinter Cell: Chaos Theory,2005,DS
1749,Tomb Raider: Underworld,2008,DS
1750,Tomb Raider: Legend,2006,DS
1751,Tomodachi Collection,2009,DS
1752,Tomyka Hero: Rescue Force DS,2008,DS
1753,Tongari Boushi to Mahou no Omise,2010,DS
1754,Tongari Boushi to Oshare na Mahou Tsukai,2011,DS
1755,Tony Hawk's American Sk8land,2005,DS
1756,Tony Hawk's Downhill Jam,2006,DS
1757,Tony Hawk's Motion,2008,DS
1758,Tony Hawk's Proving Ground,2007,DS
1759,Toon-doku,2007,DS
1760,Tootuff Mission Nadia,2006,DS
1761,Tootuff's World,2007,DS
1762,Tootuff: Megafunland,2008,DS
1763,Top Gun,2006,DS
1764,Top Model Academy,2011,DS
1765,Top Spin 2,2006,DS
1766,Top Spin 3,2008,DS
1767,Top Trumps Adventures: Dogs and Dinosaurs,2007,DS
1768,Top Trumps: Doctor Who,2008,DS
1769,Top Trumps: NBA All Stars,2012,DS
1770,Top Trumps Adventures: Horror and Predators,2007,DS
1771,Tornado,2008,DS
1772,Tossa no Keisanryoku Shunkan Sokutou: Keisan DS Training,2007,DS
1773,Totally Spies! 2: Undercover,2006,DS
1774,Totally Spies! 3: Secret Agents,2007,DS
1775,Totally Spies! 4: Autour du Monde,2008,DS
1776,Tottadoo! Yoiko no Mujintou Seikatsu,2008,DS
1777,Tottoko Hamtaro: Nazo Nazo Q Kumonoue no ? Jou,2005,DS
1778,Touch 'N' Play Collection,2010,DS
1779,Touch Darts,2007,DS
1780,Touch de Manzai! Megami no Etsubo DS,2006,DS
1781,Touch de Ni-Hao Hitsudan,2008,DS
1782,Touch de Rakushou! Pachi-Slot Sengen: Rio de Carnival,2005,DS
1783,Touch de Tanoshimu Hyakunin Isshu: DS Shigureden,2006,DS
1784,Touch de Zuno! DS,2008,DS
1785,Touch Detective,2006,DS
1786,Touch Detective 2 ½,2007,DS
1787,Touch Mechanic,2009,DS
1788,Touch Panic,2006,DS
1789,Touch the Dead,2007,DS
1790,Touch! Go-Stop DS,2008,DS
1791,Touch: Man to Man - Gicho Yeongeo,2010,DS
1792,TouchMaster,2007,DS
1793,TouchMaster 2,2008,DS
1794,TouchMaster 3,2009,DS
1795,TouchMaster Connect,2010,DS
1796,Toudai Shogi: Meijinsen Dojo DS,2011,DS
1797,Toudou Ryuunosuke Tantei Nikki: Aen no Koufune,2009,DS
1798,Toudou Ryuunosuke Tantei Nikki: Kohakuiro no Yuigon,2008,DS
1799,Touhai Densetsu - Akagi DS: Yami ni Maiorita Tensai,2007,DS
1800,Tout Pour Reussir - CE1,2009,DS
1801,Tout Pour Reussir - CE2,2009,DS
1802,Tout Pour Reussir - CM1,2009,DS
1803,Tout Pour Reussir - CM2,2009,DS
1804,Tout Pour Reussir - CP,2009,DS
1805,Tout Savoir: 3e,2008,DS
1806,Tout Savoir: 4e,2008,DS
1807,Tout Savoir: 5e,2008,DS
1808,Tout Savoir: 6e,2008,DS
1809,Tout Savoir: CE1,2008,DS
1810,Tout Savoir: CE2,2008,DS
1811,Tout Savoir: CM1,2008,DS
1812,Tout Savoir: CM2,2008,DS
1813,Tout Savoir: CP,2008,DS
1814,Tout Savoir: Maternelle Grande Section,2008,DS
1815,The Tower DS,2008,DS
1816,Toy Shop,2008,DS
1817,Trace Memory,2005,DS
1818,TrackMania DS,2008,DS
1819,TrackMania Turbo: Build to Race,2010,DS
1820,Transformers: Animated,2008,DS
1821,Transformers: Autobots,2007,DS
1822,Transformers: Dark of the Moon - Autobots,2011,DS
1823,Transformers: Dark of the Moon - Decepticons,2011,DS
1824,Transformers: Decepticons,2007,DS
1825,Transformers: Prime – The Game,2012,DS
1826,Transformers Revenge of the Fallen: Autobots,2009,DS
1827,Transformers Revenge of the Fallen: Decepticons,2009,DS
1828,Transformers: War for Cybertron - Autobots,2010,DS
1829,Transformers: War for Cybertron - Decepticons,2010,DS
1830,The Trash Pack,2012,DS
1831,Trauma Center: Under the Knife,2005,DS
1832,Trauma Center: Under the Knife 2,2008,DS
1833,Travel Coach: Europe 1,2008,DS
1834,Travel Coach: Europe 2,2008,DS
1835,Travel Coach: Europe 3,2008,DS
1836,Travel Games For Dummies,2008,DS
1837,Treasure Gaust: Gaust Diver Crimson Red,2007,DS
1838,Treasure Gaust: Gaust Diver Deep Purple,2007,DS
1839,Treasure Master,2011,DS
1840,Treasure Report: Kikai Jikake no Isan,2011,DS
1841,Treasure World,2009,DS
1842,The Treasures of Montezuma,2010,DS
1843,The Treasures of Montezuma 2,2012,DS
1844,Trick DS-ban: Kakushi Kami no Sumu Yakata,2010,DS
1845,Trioncube,2006,DS
1846,TRON: Evolution[1],2010,DS
1847,Tropical Lost Island,2010,DS
1848,Tropix,2008,DS
1849,True Swing Golf,2005,DS
1850,The Trump,2006,DS
1851,Tsubasa Chronicle,2005,DS
1852,Tsubasa Chronicle Vol. 2,2006,DS
1853,Tsukibito,2009,DS
1854,Tsumiki: The Infernal Tower,2007,DS
1855,Turbo Super Stunt Squad,2013,DS
1856,Turn It Around!,2006,DS
1857,TV Anime: Fairy Tail Gekitou! Madoushi Kessen,2010,DS
1858,Twilight Syndrome: Kinjiratera Toshi Densetsu,2008,DS
1859,Uchi no 3 Shimai DS,2008,DS
1860,Uchi no 3 Shimai DS 2: 3 Shimai no Dekake Daisakusen,2009,DS
1861,Uchi no 3 Shimai no Karaoke Utagassen,2010,DS
1862,Uchida Yasuou DS Mystery: Meitantei Asami Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,2009,DS
1863,Ukkari o Nakusō! Bunshō Yomi Training,2007,DS
1864,Ultimate Band,2008,DS
1865,Ultimate Card Games,2011,DS
1866,Ultimate Game Room,2009,DS
1867,Ultimate Mortal Kombat,2007,DS
1868,Ultimate Puzzle Games: Sudoku Edition,2007,DS
1869,Ultimate Spider-Man,2006,DS
1870,Umezawa Yukari no Yasashii Igo,2008,DS
1871,Umibe de Reach! DS,2008,DS
1872,Umihara Kawase Shun: Second Edition Kanzenban,2009,DS
1873,Umiuru to Sudoku Shiyo!,2008,DS
1874,Undercover: Dual Motives,2008,DS
1875,Underground Pool,2007,DS
1876,Underwater Attack,2008,DS
1877,Unknown Soldier: Mokuba no Houkou,2008,DS
1878,Uno / Skip-Bo / Uno Freefall,2006,DS
1879,Uno 52,2006,DS
1880,Unō Ikusei: IQ Breeder: Pet to Nakayoku IQ Lesson,2007,DS
1881,Unō no Tatsujin: Hirameki Kosodate My Angel,2006,DS
1882,Unō no Tatsujin: Soukai! Machigai Museum 2,2007,DS
1883,Unō Tanren UnoTan DS: Shichida Shiki Otona no Shun Kan Training,2007,DS
1884,Unsolved Crimes,2008,DS
1885,The Urbz: Sims in the City,2004,DS
1886,Urusei Yatsura: Endless Summer,2005,DS
1887,USA Today Crossword Challenge,2008,DS
1888,USA Today Puzzle Craze,2009,DS
1889,Usavich: Game no Jikan,2011,DS
1890,Utacchi!!,2010,DS
1891,Utsukushii Nihongo no Kakikata Hanashikata DS,2007,DS
1892,Uwasa no Midori-kun!! Futari no Midori!?,2008,DS
1893,Uwasa no Midori-kun!! Natsu Iro Striker,2007,DS
1894,Valentines Day,2008,DS
1895,Valkyrie Profile: Covenant of the Plume,2008,DS
1896,Vampire Knight DS,2009,DS
1897,Vampire Legends: Power of Three,2010,DS
1898,Vampire Mansion: Linda Hyde,2011,DS
1899,Vampire Moon: The Mystery of the Hidden Sun,2010,DS
1900,Vegas Casino High 5!,2007,DS
1901,Veggy World,2011,DS
1902,Victorious: Hollywood Arts Debut,2011,DS
1903,Victorious: Taking the Lead,2012,DS
1904,Viewtiful Joe: Double Trouble!,2005,DS
1905,VIP News,2010,DS
1906,Virtual Villagers: A New Home,2010,DS
1907,Visual Logic Training,2008,DS
1908,Vitamin X Evolution,2008,DS
1909,Vitamin Y,2008,DS
1910,Viva Piñata: Pocket Paradise,2008,DS
1911,Vokabel Buddy Englisch,2009,DS
1912,Vokabel Buddy Franzosisch,2009,DS
1913,Wacky Races: Crash & Dash,2008,DS
1914,Wakabayashi Fumie no DS Kabu Lesson,2007,DS
1915,Waku Waku DS 1 Nensei,2007,DS
1916,Wan Nyan Doubutsu Byouin,2007,DS
1917,Wantame Music Channel: Doko Demo Style,2007,DS
1918,Wantame Uranai Channel,2007,DS
1919,Wantame Variety Channel,2008,DS
1920,Wappy Dog,2011,DS
1921,"Warhammer 40,000: Squad Command",2007,DS
1922,Wario: Master of Disguise,2007,DS
1923,WarioWare D.I.Y.,2009,DS
1924,WarioWare: Touched!,2004,DS
1925,Warning Code De La Route,2008,DS
1926,Was ist was: The Earth Adventure,2009,DS
1927,Was ist was: Lost Treasure - The Adventure Game,2008,DS
1928,Watashi no Cake-Ya-San: Happy Patissier Life,2012,DS
1929,Watashi no Happy Manner Book,2007,DS
1930,Watashi no Relaxuma,2007,DS
1931,The Water Horse: Legend of the Deep,2008,DS
1932,Wedding Dash,2009,DS
1933,Wedding Planner: Dream Weddings Guaranteed,2010,DS
1934,Wendy: Das PferdeHospital,2009,DS
1935,Western Riding Academy,2008,DS
1936,Whac-A-Mole,2005,DS
1937,What's Cooking? with Jamie Oliver,2008,DS
1938,Wheel of Fortune,2010,DS
1939,Where in the World is Carmen Sandiego?,2009,DS
1940,Where the Wild Things Are,2009,DS
1941,Where's Waldo? The Fantastic Journey,2009,DS
1942,Who Wants To Be A Millionaire (US Edition),2010,DS
1943,Who Wants To Be A Millionaire - 1st Edition,2007,DS
1944,Who Wants To Be A Millionaire - 2nd Edition,2008,DS
1945,Wi-Fi Taiou Gensen Table Game DS,2007,DS
1946,Wi-Fi Taiou Morita Shogi DS,2007,DS
1947,Wi-Fi Taiou Yakuman DS,2006,DS
1948,Wickie und die starken Manner,2009,DS
1949,Wickie und die starken Manner Teil 2: Wiedersehen in Flake,2011,DS
1950,Wiffle Ball,2007,DS
1951,The Wild West,2007,DS
1952,Will O' Wisp DS,2009,DS
1953,Willi Wills Wissen: Notruf - Retter im Einsatz,2009,DS
1954,Willkommen in der Steinzeit - Uberleben ist Alles!,2010,DS
1955,Windy x Windam,2008,DS
1956,Winner's Circle,2007,DS
1957,WinneToons: Die Legende vom Schatz im Silbersee,2007,DS
1958,Winter in Blue Mountain,2011,DS
1959,Winter Sports 2: The Next Challenge,2008,DS
1960,Winter's Tail,2009,DS
1961,Winx Club: Believix in You!,2010,DS
1962,Winx Club: Magical Fairy Party,2012,DS
1963,Winx Club: Mission Echantrix,2008,DS
1964,WinX Club: Rockstars,2010,DS
1965,Winx Club: Saving Alfea,2014,DS
1966,Winx Club: The Quest for the Codex,2006,DS
1967,Winx Club: Your Magic Universe,2009,DS
1968,Wipeout 2,2011,DS
1969,Wipeout: The Game,2010,DS
1970,WireWay,2009,DS
1971,Witch's Wish,2010,DS
1972,Witches & Vampires: The Secrets of Ashburry,2010,DS
1973,The Wizard of Oz: Beyond the Yellow Brick Road,2008,DS
1974,Wizardry Asterisk: Hiiro no Fuuin,2005,DS
1975,Wizardry: Boukyaku no Isan,2010,DS
1976,Wizardry: Inochi no Kusabi,2009,DS
1977,Wizards of Waverly Place,2009,DS
1978,Wizards of Waverly Place: Spellbound,2010,DS
1979,WiZmans World,2010,DS
1980,Wonder Pets!: Save the Animals!,2008,DS
1981,Wonder World Amusement Park,2008,DS
1982,The Woodleys Summer Sports,2008,DS
1983,Wordfish,2008,DS
1984,WordJong,2007,DS
1985,Wordmaster,2008,DS
1986,World Championship Games: A Track & Field Event,2009,DS
1987,World Championship Poker,2005,DS
1988,World Championship Spelling,2010,DS
1989,World Cup Of Pool,2008,DS
1990,The World Ends With You,2007,DS
1991,The World of Golden Eggs: Nori Nori Uta Dekichatte Kei,2009,DS
1992,World of Zoo,2009,DS
1993,World Series of Poker 2008: Battle for the Bracelets,2007,DS
1994,World Snooker Championship 2007-08,2007,DS
1995,Worms: Open Warfare,2006,DS
1996,Worms: Open Warfare 2,2007,DS
1997,WWE SmackDown vs. Raw 2008,2007,DS
1998,WWE SmackDown vs. Raw 2009,2008,DS
1999,WWE SmackDown vs. Raw 2010,2009,DS
2000,X-Men: Destiny,2011,DS
2001,X-Men: The Official Game,2006,DS
2002,X-Men Origins: Wolverine,2009,DS
2003,Xenosaga I & II,2006,DS
2004,XG Blast!,2009,DS
2005,Xia-Xia,2012,DS
2006,Xiaolin Showdown,2006,DS
2007,Yakitate!! Japan,2006,DS
2008,Yakuman DS,2005,DS
2009,Yamaha Supercross,2008,DS
2010,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B: Shin Sougou Training Plus,2010,DS
2011,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi DS,2007,DS
2012,Yamakawa Shuppansha Kanshuu: Shousetsu Sakaishi B: Shin Sougou Training Plus,2010,DS
2013,Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi DS,2007,DS
2014,Yard Sale Hidden Treasures: Sunnyville,2010,DS
2015,Yatsu Hakamura,2009,DS
2016,Yatterman DS 2: Bikkuridokkiri Animal Daibouken,2008,DS
2017,Yatterman DS: Bikkuridokkiri Daisakusen da Koron,2008,DS
2018,Yes! PreCure 5,2007,DS
2019,Yes! PreCure 5 GoGo! Zenin ShūGo! Dorīmu Fesutibaru,2008,DS
2020,Yggdra Unison: Seiken Buyuuden,2009,DS
2021,Yogi Bear,2010,DS
2022,Yokojiku de Manabu Sekai no Rekishi: Yoko-Gaku DS,2008,DS
2023,Yomesou de Yomenai Kanji DS,2007,DS
2024,Yoshi Touch & Go,2005,DS
2025,Yoshi's Island DS,2006,DS
2026,Yosumin DS,2007,DS
2027,You Don't Know Jack,2011,DS
2028,Youda Farmer,2010,DS
2029,Youda Legend: The Curse of the Amsterdam Diamond,2011,DS
2030,Youda Legend: The Golden Bird of Paradise,2012,DS
2031,Youda Safari,2011,DS
2032,Yozemi no Center Shoujun Series: Eigo Hen,2007,DS
2033,Ys Book I DS,2008,DS
2034,Ys Book II DS,2008,DS
2035,Ys Strategy,2006,DS
2036,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,2009,DS
2037,Yu-Gi-Oh! 5D's World Championship 2010: Reverse of Arcadia,2010,DS
2038,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,2011,DS
2039,Yu-Gi-Oh! Duel Monsters: Nightmare Troubadour,2005,DS
2040,Yu-Gi-Oh! Duel Monsters: World Championship 2007,2007,DS
2041,Yu-Gi-Oh! Duel Monsters: World Championship 2008,2007,DS
2042,Yu-Gi-Oh! Duel Monsters GX: Spirit Summoner,2006,DS
2043,Yukkuri Tanoshimi Taijin no Jigsaw Puzzle DS: Watase Seizou - Love Umi to Blue,2009,DS
2044,"Yukkuri Tanoshimu Otona no Jigsaw Puzzle DS: Sekai no Meiga 1: Renaissance, Baroque no Kyoshou",2007,DS
2045,"Yukkuri Tanoshimu Otona no Jigsaw Puzzle DS: Sekai no Meiga 2: Inshou-ha, Kouki Inshou-ha no Kyoshou",2007,DS
2046,Yume Neko DS,2008,DS
2047,Yume o Kanaeru Zou,2009,DS
2048,Yumeiro Patissiere: My Sweets Cooking,2010,DS
2049,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,2006,DS
2050,Yuuzai x Muzai,2009,DS
2051,Zac to Ombra: Maboroshi no Yuuenchi,2010,DS
2052,Zaidan Houjin Nippon Kanji Nouryoku Kentai Kyoukai Kyouryoku: Kanken DS Training,2010,DS
2053,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kounin: KanKen DS,2006,DS
2054,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,2007,DS
2055,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: Kanken DS 3 Deluxe,2009,DS
2056,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 250-Mannin no KanKen,2007,DS
2057,Zarah: Das Schloss des Gwoor,2009,DS
2058,Zekkyou Senshi: Sakeburein,2007,DS
2059,Zendoku,2007,DS
2060,Zenmai Zamurai,2007,DS
2061,Zenses Ocean,2008,DS
2062,Zenses Rainforest,2008,DS
2063,Zenses Zen Garden,2010,DS
2064,Zero Kara Hajimeru: Otona no 5-Kokugo Nyuumon,2008,DS
2065,Zero Kara Kantan Chuugokugo DS,2010,DS
2066,Zero Kara Kantan Kankokugo DS,2010,DS
2067,The Zero-Yon * Shin'ya,2007,DS
2068,Zettai Karen Children DS: Dai-4 no Children,2008,DS
2069,Zettai Onkan Otoda Master,2007,DS
2070,Zettai Zetsumei Dangerous Jiisan DS: Dangerous Sensation,2006,DS
2071,Zhu Zhu Babies,2011,DS
2072,Zhu Zhu Pets,2010,DS
2073,Zhu Zhu Pets 2,2010,DS
2074,Zhu Zhu Pets: Kung Zhu,2010,DS
2075,Zhu Zhu Pets: Quest for Zhu,2011,DS
2076,Zhu Zhu Puppies,2011,DS
2077,Zoey 101: Field Trip Fiasco,2007,DS
2078,Zoids Battle Colosseum,2006,DS
2079,Zoids Dash,2006,DS
2080,Zoids Saga DS: Legend of Arcadia,2005,DS
2081,Zombi Daisuki,2011,DS
2082,The Zombie Crisis,2008,DS
2083,Zombie Shiki - Eigo Ryoku Sosei Jutsu: English of the Dead,2008,DS
2084,Zombies Seeker,2011,DS
2085,Zoobles! Spring to Life!,2011,DS
2086,Zoo Hospital,2007,DS
2087,Zoo Keeper,2004,DS
2088,Zoo Quest: Puzzle Fun!,2008,DS
2089,Zoo Tycoon DS,2005,DS
2090,Zoo Tycoon 2 DS,2008,DS
2091,Zoo Vet: Endangered Animals,2008,DS
2092,Zorro: Quest for Justice,2009,DS
2093,Zubo,2008,DS
2094,Zuma's Revenge!,2012,DS
