,title,date,console
1113,Road Trip: Shifting Gears,2002,GBA
1114,Robopon 2: Cross Version,2001,GBA
1115,Robopon 2: Ring Version,2001,GBA
1116,Robot Wars: Advanced Destruction,2001,GBA
1117,Robot Wars: Extreme Destruction,2002,GBA
1118,Robotech: The Macross Saga,2002,GBA
1119,Robots,2005,GBA
1120,Rock 'Em Sock 'Em Robots,2006,GBA
1121,Rock n' Roll Racing,2003,GBA
1122,Rocket Power: Beach Bandits,2002,GBA
1123,Rocket Power: Dream Scheme,2001,GBA
1124,Rocket Power: Zero Gravity Zone,2003,GBA
1125,Rockman EXE 4.5: Real Operation,2004,GBA
1126,Rocky,2002,GBA
1127,RPG Tsukuru Advance,2003,GBA
1128,Rugrats Go Wild,2003,GBA
1129,Rugrats: Castle Capers,2001,GBA
1130,Rugrats: I Gotta Go Party,2002,GBA
1131,Sabre Wulf,2004,GBA
1132,Sabrina The Teenage Witch: Potion Commotion,2002,GBA
1133,Saibara Rieko no Dendou Mahjong,2001,GBA
1134,Sakura Momoko no Ukiuki Carnival,2002,GBA
1135,Salt Lake 2002,2002,GBA
1136,Samurai Deeper Kyo,2008,GBA
1137,Samurai Evolution: Oukoku Geist,2002,GBA
1138,Samurai Jack: The Amulet of Time,2003,GBA
1139,San Goku Shi,2005,GBA
1140,San Goku Shi: Eiketsuden,2005,GBA
1141,San Goku Shi: Koumeiden,2005,GBA
1142,Sanrio Puro Land All-Characters,2003,GBA
1143,Sansara Naga 1x2,2001,GBA
1144,Santa Claus Jr. Advance,2002,GBA
1145,Santa Claus Saves the Earth,2002,GBA
1146,The Santa Clause 3: The Escape Clause,2006,GBA
1147,Scan Hunter,2002,GBA
1148,Scooby-Doo!,2002,GBA
1149,Scooby-Doo 2: Monsters Unleashed,2004,GBA
1150,Scooby-Doo and the Cyber Chase,2001,GBA
1151,Scooby-Doo! Mystery Mayhem,2003,GBA
1152,Scooby-Doo! Unmasked,2005,GBA
1153,The Scorpion King: Sword of Osiris,2002,GBA
1154,Scrabble,2002,GBA
1155,Scrabble Blast!,2005,GBA
1156,Scurge: Hive,2006,GBA
1157,SD Gundam G Generation Advance,2003,GBA
1158,SD Gundam Force,2004,GBA
1159,Sea Trader: Rise of Taipan,2003,GBA
1160,Sega Arcade Gallery,2003,GBA
1161,Sega Rally Championship,2003,GBA
1162,Sega Smash Pack,2002,GBA
1163,Sengoku Kakumei Gaiden,2003,GBA
1164,Sennen Kazoku,2005,GBA
1165,Sentouin: Yamada Hajime,2004,GBA
1166,Serious Sam Advance,2004,GBA
1167,Shaman King Chou Senjiryakketsu 2,2002,GBA
1168,Shaman King Chou Senjiryakketsu 3,2002,GBA
1169,"Shaman King: Legacy of the Spirits, Soaring Hawk",2005,GBA
1170,"Shaman King: Legacy of the Spirits, Sprinting Wolf",2005,GBA
1171,Shaman King: Master of Spirits,"2004
2005",GBA
1172,Shaman King: Master of Spirits 2,"2005
2006",GBA
1173,Shamu's Deep Sea Adventures,2005,GBA
1174,Shanghai Advance,2001,GBA
1175,"Shark Tale,,",2004,GBA
1176,Shaun Palmer's Pro Snowboarder,2001,GBA
1177,Sheep,2004,GBA
1178,Shikakui Atama o Maru Kusuru Advance: Kanji Keisanhen,2004,GBA
1179,Shikakui Atama o Maru Kusuru Advance: Kokugo Sansuu Shakai Rikahen,2004,GBA
1180,Shimura Ken no Bakatono-sama: Bakushou Tenka Touitsu Game,2002,GBA
1181,Shin Bokura no Taiyō: Gyakushū no Sabata,2005,GBA
1182,Shin Kisekae Monogatari,2003,GBA
1183,Shin Megami Tensei,2003,GBA
1184,Shin Megami Tensei II,2003,GBA
1185,Shin Megami Tensei: Devil Children - Messiah Riser,2004,GBA
1186,Shin Megami Tensei: Devil Children - Puzzle de Call!,2003,GBA
1187,Shin Megami Tensei: Devil Children 2 - Honoo no Sho,2003,GBA
1188,Shin Megami Tensei: Devil Children 2 - Koori no Sho,2003,GBA
1189,Shin Nippon Pro Wrestling: Toukon Retsuden Advance,2002,GBA
1190,Shingata Medarot: Kabuto Version,2004,GBA
1191,Shingata Medarot: Kuwagata Version,2004,GBA
1192,Shining Force: Resurrection of the Dark Dragon,2004,GBA
1193,Shining Soul,2002,GBA
1194,Shining Soul II,2003,GBA
1195,Shiren Monsters: Netsal,2004,GBA
1196,Shonen Jump's One Piece,2005,GBA
1197,Shoubushi Densetsu Tetsuya: Yomigaeru Densetsu,2002,GBA
1198,Shrek: Hassle at the Castle,2002,GBA
1199,Shrek: Reekin' Havoc,2003,GBA
1200,Shrek Smash n' Crash Racing,2006,GBA
1201,Shrek SuperSlam,2005,GBA
1202,Shrek: Swamp Kart Speedway,2002,GBA
1203,Shrek 2,2004,GBA
1204,Shrek 2: Beg for Mercy!,2004,GBA
1205,Shrek the Third,2007,GBA
1206,Sigma Star Saga,"2005
2006",GBA
1207,Silent Scope,2002,GBA
1208,Silk to Cotton,2002,GBA
1209,SimCity 2000,2003,GBA
1210,Simple 2960 Tomodachi Series Vol. 1: The Table Game Collection,2003,GBA
1211,Simple 2960 Tomodachi Series Vol. 2: The Block Kuzushi,2003,GBA
1212,Simple 2960 Tomodachi Series Vol. 3: The Itsudemo Puzzle,2003,GBA
1213,Simple 2960 Tomodachi Series Vol. 4: The Trump,2003,GBA
1214,The Simpsons: Road Rage,2003,GBA
1215,The Sims 2,2005,GBA
1216,The Sims Bustin' Out,2003,GBA
1217,The Sims 2: Pets,2006,GBA
1218,Sister Princess: Re Pure,2003,GBA
1219,Sitting Ducks,2004,GBA
1220,Sky Dancers,2005,GBA
1221,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,2003,GBA
1222,Slot! Pro Advance: Takarabune & Ooedo Sakura Fubuki 2,2001,GBA
1223,Slot! Pro 2 Advance: Go Go Juggler & New Tairyou,2002,GBA
1224,Smashing Drive,2004,GBA
1225,Smuggler's Run,2002,GBA
1226,Snap Kids,2002,GBA
1227,Snood,2001,GBA
1228,Snood 2: On Vacation,2005,GBA
1229,Soccer Kid,2002,GBA
1230,Sonic Advance,2001,GBA
1231,Sonic Advance 2,2002,GBA
1232,Sonic Advance 3,2004,GBA
1233,Sonic Battle,2003,GBA
1234,Sonic Pinball Party,2003,GBA
1235,Sonic the Hedgehog Genesis,2006,GBA
1236,Space Channel 5: Ulala's Cosmic Attack,2003,GBA
1237,Space Hexcite: Maetel Legend EX,2001,GBA
1238,Space Invaders,2002,GBA
1239,Speedball 2,2002,GBA
1240,Spider‑Man: Battle for New York,2006,GBA
1241,Spider‑Man: Mysterio's Menace,2001,GBA
1242,Spider-Man: The Movie,2002,GBA
1243,Spider-Man 2,2004,GBA
1244,Spider-Man 3,2007,GBA
1245,Spirit: Stallion of the Cimarron - Search For Homeland,2002,GBA
1246,Spirits & Spells,2003,GBA
1247,SpongeBob SquarePants: Battle for Bikini Bottom,2003,GBA
1248,SpongeBob SquarePants: Creature from the Krusty Krab,2006,GBA
1249,"SpongeBob SquarePants: Lights, Camera, Pants!",2005,GBA
1250,SpongeBob SquarePants: Revenge of the Flying Dutchman,2002,GBA
1251,SpongeBob SquarePants: SuperSponge,2001,GBA
1252,The SpongeBob SquarePants Movie,2004,GBA
1253,SpongeBob's Atlantis SquarePantis,2007,GBA
1254,Sports Illustrated for Kids Baseball,2001,GBA
1255,Sports Illustrated for Kids Football,2003,GBA
1256,SpyHunter,2002,GBA
1257,Spy Hunter / Super Sprint,2005,GBA
1258,Spy Kids 3-D: Game Over,2003,GBA
1259,Spy Kids Challenger,2002,GBA
1260,Spy Muppets: License to Croak,2003,GBA
1261,Spyro: Attack of the Rhynocs,2003,GBA
1262,Spyro: Season of Ice,2001,GBA
1263,Spyro 2: Season of Flame,2002,GBA
1264,Spyro Orange: The Cortex Conspiracy,2004,GBA
1265,SSX 3,2003,GBA
1266,SSX Tricky,2005,GBA
1267,Star Communicator,2001,GBA
1268,Stadium Games,2004,GBA
1269,Star Wars: The New Droid Army,2002,GBA
1270,Star Wars Episode I: Jedi Power Battles,"2001
2002",GBA
1271,Star Wars: Episode II – Attack of the Clones,2002,GBA
1272,Star Wars: Episode III - Revenge of the Sith,2005,GBA
1273,Star Wars: Flight of the Falcon,2003,GBA
1274,Star Wars Trilogy: Apprentice of the Force,2004,GBA
1275,Star X,2002,GBA
1276,Starsky & Hutch,2003,GBA
1277,Steel Empire,2005,GBA
1278,Steven Gerrard's Total Soccer 2002,"2001
2002",GBA
1279,Strawberry Shortcake: Ice Cream Island Riding Camp,2006,GBA
1280,Strawberry Shortcake: Summertime Adventure,2004,GBA
1281,Strawberry Shortcake: Sweet Dreams,2006,GBA
1282,Street Fighter Alpha 3,2002,GBA
1283,Street Jam Basketball,2004,GBA
1284,Street Racing Syndicate,2005,GBA
1285,Strike Force Hydra,2003,GBA
1286,Stuart Little 2,2002,GBA
1287,Stuntman,2003,GBA
1288,Sudoku Fever,2006,GBA
1289,Sugar Sugar Rune: Heart Ga Ippai! Moegi Gakuen,2005,GBA
1290,The Suite Life of Zack & Cody: Tipton Caper,2006,GBA
1291,The Sum of All Fears,2002,GBA
1292,Summon Night: Swordcraft Story,2004,GBA
1293,Summon Night: Swordcraft Story 2,2006,GBA
1294,Summon Night Craft Sword Monogatari: Hajimari no Ishi,2005,GBA
1295,Super Army War,2005,GBA
1296,Super Bubble Pop,2003,GBA
1297,Super Bust-A-Move,2001,GBA
1298,Super Chinese 1+2 Advance,2004,GBA
1299,Super Collapse! II,2002,GBA
1300,Super Dodge Ball Advance,2001,GBA
1301,Super Dropzone: Intergalactic Rescue Mission,2003,GBA
1302,Super Duper Sumos,2003,GBA
1303,Super Ghouls 'n Ghosts,2002,GBA
1304,Super Hornet F/A-18F,2004,GBA
1305,Super Mario Advance,2001,GBA
1306,Super Mario Advance 2,2001,GBA
1307,Super Mario Advance 3,2002,GBA
1308,Super Mario Advance 4: Super Mario Bros. 3,2003,GBA
1309,Super Monkey Ball Jr.,2002,GBA
1310,Super Puzzle Fighter II,2003,GBA
1311,Super Real Mahjong Dousoukai,2004,GBA
1312,Super Robot Taisen: Original Generation,2002,GBA
1313,Super Robot Taisen: Original Generation 2,2005,GBA
1314,Super Robot Wars A,2001,GBA
1315,Super Robot Wars D,2003,GBA
1316,Super Robot Wars J,2005,GBA
1317,Super Robot Wars R,2002,GBA
1318,Super Street Fighter II Turbo Revival,2001,GBA
1319,Superman: Countdown to Apokolips,2003,GBA
1320,Superman Returns: Fortress of Solitude,2006,GBA
1321,Surf's Up,2007,GBA
1322,Sweet Cookie Pie,2001,GBA
1323,"Sword of ManaNA,",2003,GBA
1324,Sylvania Families: Fashion Designer ni Naritai! Kurumi Risu no Onna no Ko,2004,GBA
1325,Sylvania Families 4: Meguru Kisetsu no Tapestry,2002,GBA
1326,Sylvania Family: Yosei no Stick to Fushigi no Ki - Maron Inu no Onna no Ko,2003,GBA
1327,Tactics Ogre: The Knight of Lodis,2001,GBA
1328,Taiketsu! Ultra Hero,2004,GBA
1329,Tak and the Power of Juju,2003,GBA
1330,Tak 2: The Staff of Dreams,2004,GBA
1331,Tak: The Great Juju Challenge,2005,GBA
1332,Tales of Phantasia,2003,GBA
1333,Tales of the World: Narikiri Dungeon 2,2002,GBA
1334,Tales of the World: Narikiri Dungeon 3,2005,GBA
1335,Tales of the World: Summoner's Lineage,2003,GBA
1336,Tanbi Musō: Meine Liebe,2001,GBA
1337,Tang Tang,2001,GBA
1338,Tantei Gakuen Q: Kyuukyoku no Trick ni Idome!,2004,GBA
1339,Tantei Gakuen Q: Meitantei Hakimida!,2003,GBA
1340,Tantei Jingūji Saburō: Shiroi Kage no Shōjo,2005,GBA
1341,Taxi 3,2003,GBA
1342,Teen Titans,2005,GBA
1343,Teen Titans 2: The Brotherhood's Revenge,2006[3],GBA
1344,Teenage Mutant Ninja Turtles,2003,GBA
1345,Teenage Mutant Ninja Turtles 2: Battle Nexus,2004,GBA
1346,Tekken Advance,2001,GBA
1347,Ten Pin Alley 2,2004,GBA
1348,Tennis Masters Series 2003,2002,GBA
1349,Tennis no Oji-Sama: Aim at the Victory!,2002,GBA
1350,Tennis no Oji-Sama: Genius Boys Academy,2002,GBA
1351,Tennis no Oji-Sama 2003: Cool Blue,2003,GBA
1352,Tennis no Oji-Sama 2003: Passion Red,2003,GBA
1353,Tennis no Oji-Sama 2004: Glorious Gold,2004,GBA
1354,Tennis no Oji-Sama 2004: Stylish Silver,2004,GBA
1355,Terminator 3: Rise of the Machines,2003,GBA
1356,Tetris Worlds,2001,GBA
1357,Texas Hold 'Em Poker,2004,GBA
1358,That's So Raven,2004,GBA
1359,That's So Raven 2: Supernatural Style,2005,GBA
1360,The Three Stooges,2002,GBA
1361,Thunder Alley,2004,GBA
1362,Thunderbirds,2004,GBA
1363,Thunderbirds: International Rescue,2001,GBA
1364,Tiger Woods PGA Tour 2004,2003,GBA
1365,Tiger Woods PGA Tour Golf,2002,GBA
1366,"Tim Burton's The Nightmare Before Christmas: The Pumpkin King,,",2005,GBA
1367,Tiny Toon Adventures: Scary Dreams,2002,GBA
1368,Tiny Toon Adventures: Wacky Stackers,2001,GBA
1369,Tir et But: Edition Champions du Monde,2002,GBA
1370,Titeuf: Ze Gag Machine,2002,GBA
1371,Titeuf: Méga Compet,2004,GBA
1372,TMNT,2007,GBA
1373,TOCA World Touring Cars,2003,GBA
1374,Tokimeki Dream Series 1: Ohanaya-san ni Narou!,2002,GBA
1375,Tokyo Majin Gakuen: Fuju Houroku,2004,GBA
1376,Tokyo Xtreme Racer Advance,2005,GBA
1377,Tom and Jerry Tales,2006,GBA
1378,Tom and Jerry: Infurnal Escape,2003,GBA
1379,Tom and Jerry: The Magic Ring,2001,GBA
1380,Tom Clancy's Rainbow Six: Rogue Spear,2002,GBA
1381,Tom Clancy's Splinter Cell,2003,GBA
1382,Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,GBA
1383,Tomato Adventure,2002,GBA
1384,Lara Croft: Tomb Raider: Legend,2006,GBA
1385,Lara Croft: Tomb Raider: The Prophecy,2002,GBA
1386,Tonka: On The Job,2006,GBA
1387,Tony Hawk's American Sk8land,2005,GBA
1388,Tony Hawk's Downhill Jam,2006,GBA
1389,Tony Hawk's Pro Skater 2,2001,GBA
1390,Tony Hawk's Pro Skater 3,2002,GBA
1391,Tony Hawk's Pro Skater 4,2002,GBA
1392,Tony Hawk's Underground,2003,GBA
1393,Tony Hawk's Underground 2,2004,GBA
1394,Top Gear GT Championship,2001,GBA
1395,Top Gear Rally,2003,GBA
1396,Top Gun: Combat Zones,2004,GBA
1397,Top Gun Firestorm Advance,2002,GBA
1398,Top Spin 2,2006,GBA
1399,Totally Spies!,2005,GBA
1400,Totally Spies! 2: Undercover,2006,GBA
1401,Toukon Heat,2002,GBA
1402,The Tower SP,2005,GBA
1403,Toy Robo Force,2001,GBA
1404,Trick Star,2006,GBA
1405,Tringo,2006,GBA
1406,Trollz: Hair Affair!,2005,GBA
1407,Tron 2.0: Killer App,2004,GBA
1408,Turbo Turtle Adventure,2002,GBA
1409,Turok: Evolution,2002,GBA
1410,Tweety & the Magic Gems,2001,GBA
1411,Twin Series Vol. 1: Mezase Debut! Fashion Designer Monogatari + Kawaii Pet Game Gallery 2,2004,GBA
1412,Twin Series Vol. 2: Oshare Princess 4 + Renai Uranai Daisakusen,2004,GBA
1413,Twin Series Vol. 3: Konchuu Monster: Ouja Ketteisen + Super Chinese Labyrinth,2004,GBA
1414,Twin Series Vol. 4: Ham Ham Monster EX/Fantasy Puzzle Hamster Monogatari,2004,GBA
1415,Twin Series Vol. 5: Wan Wan Meitantei EX/Mahou no Kuni no Keaki-Okusan Monogatari,2004,GBA
1416,Twin Series Vol. 6: Wan Nyon Idol Gakuen/Koinu Toissho Special,2004,GBA
1417,Twin Series Vol. 7: Twin Puzzle: Kisekae Wanko EX + Nyaa to Chuu no Rainbow Magic 2,2004,GBA
1418,Ty the Tasmanian Tiger 2: Bush Rescue,2004,GBA
1419,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,GBA
1420,Uchuu no Stellvia,2004,GBA
1421,Uchuu Daisakusen Chocovader: Uchuu kara no Shinryakusha,2002,GBA
1422,Ueki no Hōsoku: Jingi Sakuretsu! Nōryokusha Battle,2006,GBA
1423,Ultimate Arcade Games,2005,GBA
1424,Ultimate Beach Soccer,2003,GBA
1425,Ultimate Brain Games,2003,GBA
1426,Ultimate Card Games,2004,GBA
1427,Ultimate Muscle: The Path of the Superhero,2002,GBA
1428,Ultimate Puzzle Games,2005,GBA
1429,Ultimate Spider-Man,2005,GBA
1430,Ultimate Winter Games,2004,GBA
1431,Ultra Keibitai: Monster Attack,2004,GBA
1432,Unfabulous,2006,GBA
1433,Uno / Skip-Bo,2006,GBA
1434,Uno 52,2006,GBA
1435,Uno Free Fall,2007,GBA
1436,Urban Yeti!,2002,GBA
1437,The Urbz: Sims in the City,2004,GBA
1438,V.I.P.,2002,GBA
1439,Van Helsing,2004,GBA
1440,Vattroller X,2004,GBA
1441,VeggieTales: LarryBoy and the Bad Apple,2006,GBA
1442,V Master Cross,2002,GBA
1443,V-Rally 3,2002,GBA
1444,Virtua Tennis,2002,GBA
1445,Virtual Kasparov,2002,GBA
1446,W.I.T.C.H.,2005,GBA
1447,Wade Hixton's Counter Punch,2004,GBA
1448,Wagamama * Fairy: Mirumo de Pon! DokiDoki Memorial Panic,2005,GBA
1449,Wagamama * Fairy: Mirumo de Pon! Hachinin no Toki no Yousei,2003,GBA
1450,Wagamama * Fairy: Mirumo de Pon! Nazo no Kagi to Shinjitsu no Tobira,2004,GBA
1451,Wagamama * Fairy: Mirumo de Pon! Ougon Maracas no Densetsu,2002,GBA
1452,Wagamama * Fairy: Mirumo de Pon! Taisen Mahoudama,2003,GBA
1453,Wagamama * Fairy: Mirumo de Pon! Yume no Kakera,2004,GBA
1454,Wakeboarding Unleashed Featuring Shaun Murray,2003,GBA
1455,Wan Wan Meitantei,2003,GBA
1456,Wanko de Kururin! Wankuru,2004,GBA
1457,Wanko Mix: Chiwanko World,2004,GBA
1458,Wan Nyan Doubutsu Byouin,2003,GBA
1459,Wario Land 4,2001,GBA
1460,"WarioWare, Inc.: Mega Microgame$!",2003,GBA
1461,WarioWare: Twisted!,2004,GBA
1462,Watashi no MakeSalon,2002,GBA
1463,Whac-A-Mole,2005,GBA
1464,Whistle! Dai 37-kai Tokyo-to Chuugakkou Sougou Taiiku Soccer Taikai,2003,GBA
1465,Who Wants to be a Millionaire?,2002,GBA
1466,Who Wants to be a Millionaire? 2nd Edition,2004,GBA
1467,Who Wants to be a Millionaire Junior Edition,2005,GBA
1468,The Wild Thornberrys: Chimp Chase,2001,GBA
1469,The Wild Thornberrys Movie,2002,GBA
1470,The Wild,2006,GBA
1471,Die Wilden Fussball Kerle: Entscheidung im Teufelstopf,2006,GBA
1472,Die Wilden Fussball Kerle: Gefahr im Wilde Kerle Land,2007,GBA
1473,Wing Commander: Prophecy,2003,GBA
1474,Wings,2002,GBA
1475,Winnie the Pooh's Rumbly Tumbly Adventure,2005,GBA
1476,Winning Post for Game Boy Advance,nan,GBA
1477,Winter Spiele,2006,GBA
1478,WinX Club,2005,GBA
1479,WinX Club: Quest for the Codex,2006,GBA
1480,Wizardry Summoner,2001,GBA
1481,Wolfenstein 3D,2002,GBA
1482,Woody Woodpecker in Crazy Castle 5NA,2002,GBA
1483,Word Safari: The Friendship Totems,2007,GBA
1484,World Advance Soccer: Road to Win,2001,GBA
1485,World Championship Poker,2004,GBA
1486,World Poker Tour,2005,GBA
1487,World Soccer Winning Eleven,2002,GBA
1488,World Tennis Stars,2004,GBA
1489,Worms Blast,2002,GBA
1490,Worms World Party,2002,GBA
1491,WTA Tour Tennis,2002,GBA
1492,WWE Road to WrestleMania X8,2002,GBA
1493,WWE Survivor Series,2004,GBA
1494,WWF Road to WrestleMania,2001,GBA
1495,X2: Wolverine's Revenge,2003,GBA
1496,X-Bladez: Inline Skater,2002,GBA
1497,X-Men: Reign of Apocalypse,2001,GBA
1498,X-Men: The Official Game,2006,GBA
1499,XS Moto,2004,GBA
1500,XXX,2002,GBA
1501,Yakyutuku Advance,2002,GBA
1502,Yggdra Union: We'll Never Fight Alone,2006,GBA
1503,Yoshi Topsy-Turvy,2004,GBA
1504,Youkaidou,2002,GBA
1505,Yu Yu Hakusho: Spirit Detective,2003,GBA
1506,Yu Yu Hakusho: Tournament Tactics,2005,GBA
1507,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,2004,GBA
1508,Yu-Gi-Oh! Destiny Board Traveler,2004,GBA
1509,Yu-Gi-Oh! Duel Monsters 6: Expert 2,2001,GBA
1510,Yu-Gi-Oh! Dungeon Dice Monsters,2001,GBA
1511,Yu-Gi-Oh! GX: Duel Academy,2006,GBA
1512,Yu-Gi-Oh! Reshef of Destruction,2003,GBA
1513,Yu-Gi-Oh! The Eternal Duelist Soul,2001,GBA
1514,Yu-Gi-Oh! The Sacred Cards,2002,GBA
1515,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,2006,GBA
1516,Yu-Gi-Oh! World Championship Tournament 2004,2004,GBA
1517,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003,GBA
1518,Yuushun Rhapsody,2001,GBA
1519,Yuujou no Victory Goal 4v4 Arashi: Get the Goal!,2001,GBA
1520,Yuurei Yashiki No Nijuuyon Jikan,2002,GBA
1521,Zapper: One Wicked Cricket,2002,GBA
1522,Zen-Nippon Shounen Soccer Taikai 2: Mezase Nippon Ichi!,2002,GBA
1523,Zero One,2003,GBA
1524,Zero One SP,2004,GBA
1525,Zettai Zetsumei Dangerous Jiisan: Shijou Saikyou no Dogeza,2003,GBA
1526,Zettai Zetsumei Dangerous Jiisan 2: Naki no Ikkai,2004,GBA
1527,Zettai Zetsumei Dangerous Jiisan 3: Hateshinaki Mamonogatari,2004,GBA
1528,Zettai Zetsumei Dangerous Jiisan Tsuu: Ikari no Oshioki Blues,2004,GBA
1529,Zidane: Football Generation 2002,2002,GBA
1530,Zoey 101,2007,GBA
1531,Zoids Legacy,2004,GBA
1532,Zoids Saga,2001,GBA
1533,Zoids Saga: Fuzors,2004,GBA
1534,Zone of the Enders: The Fist of Mars,2001,GBA
1535,ZooCube,2002,GBA
1536,Zooo: Action Puzzle Game,2003,GBA
