player1,player2,score1,score2,round,tourneyName,eventName,date
Humoresque,Wabunga,1,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Darren,CrimZon,0,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
daze,Stealthy,3,1,Winners Quarter-Final,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Zinc,Lamayo,-1,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Gooba,SpicyFetus,2,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Audiens,Hourglass_of_rain,3,1,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Queenie,Nushinator,3,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Essemyth,Hellboyryan,1,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
EloDad,Kodesu,3,2,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Roku,Aqua,1,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
mimi,AppleN,0,-1,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Tensorial,YomiFGC,3,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Z_Guy,Ysmael,2,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
BUSTA Rhymez,MajinMiku,3,1,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
vamp,Medici,0,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
aBudgetBox,GillGC,1,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
seph,K0ba,3,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Saint,CanPakes,0,-1,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Liargos,aloha,3,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
lastcody,LKBLUE,-1,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
DaruFlame,Goatee Gaming,1,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
BestGingey,Edgy Hedgy,-1,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
heen,Lanji,-1,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Burstdragon1,Penguin,0,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Vega,Sunny,1,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
PizzaSlut,RandyVelour,0,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
NeuroDaGod,harpy,3,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
lil hotdog,Papa Leo,0,-1,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
ZeroVerxs,Neko Overlord,0,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
JayC,Jen,-1,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Chocolate,sylxs(neiir),3,2,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Beamin,TheDoodWill,3,0,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Darglchorfius,Noisette,0,3,Winners Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
daze,Corey,2,3,Losers Quarter-Final,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Marvelo,Solstice,3,2,Losers Quarter-Final,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Eddventure,MFCR,3,0,Losers Round 3,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Remi Celeste,Corey,0,3,Losers Round 3,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Stealthy,Audiens,-1,0,Losers Round 3,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Solstice,MjKurase,3,0,Losers Round 3,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Corey,Eddventure,3,2,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Solstice,Audiens,3,0,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
MFCR,Tensorial,3,1,Losers Round 2,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Corey,| BSG,3,2,Losers Round 2,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Kreator,Audiens,1,3,Losers Round 2,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
MjKurase,mike_Saftig,3,1,Losers Round 2,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
MFCR,Young_Lz_23,3,1,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
sly,Tensorial,2,3,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Corey,Papple,3,1,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Beagle,| BSG,1,3,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Kreator,BlueHek997,3,1,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
Audiens,CPU,3,2,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
MjKurase,Kaneki,3,0,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
mike_Saftig,Tobyclone1,3,2,Losers Round 1,tns-guilty-gear-strive-62-crossplay,guilty-gear-strive-crossplay,12.19.22
daze,iDom,3,0,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Solstice,Skull_Duggers,3,2,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
NBNHMR,MacMens,3,0,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Testyourluck,Kreeg,1,3,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Dusty,Chetoo,3,1,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
MjKurase,Havoc_Noah,3,1,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Akeno,Petrafied,2,3,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Eddventure,Rat,3,2,Winners Semi-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Yurikov,RainUchiha,3,1,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
TiredMage,mike_Saftig,1,3,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
PORK LAZER,Genericnamebrand,3,2,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Vegeks_,Kaneki,1,3,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Ciyef,Yoyomaster,0,3,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Papple,sly,3,0,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Wabunga,Narath,0,3,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Meatloaf,HonoredOgre,0,3,Losers Round 6,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Solstice,Vegeks_,3,0,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
daze,PORK LAZER,3,1,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
NBNHMR,Wabunga,3,1,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
SQ,Dusty,1,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Skull_Duggers,Kuya_D,3,0,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Genericnamebrand,iDom,2,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Lurry,Chetoo,1,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Testyourluck,TiredMage,3,2,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Somnium,MacMens,0,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
MjKurase,SkylarOVA,3,0,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
RainUchiha,Havoc_Noah,0,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
mike_Saftig,Kreeg,2,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Eddventure,Ciyef,3,0,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Papple,Akeno,1,3,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Rat,Yoyomaster,3,1,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Petrafied,WC 44 ONLY,0,-1,Winners Quarter-Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
TiredMage,CPU,3,1,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
SkylarOVA,Yurikov,1,3,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
RainUchiha,Meat,3,1,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
mike_Saftig,Voltiyon,3,0,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Ciyef,TTV_Hamilton23,3,2,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Papple,Zintai,3,1,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
PORK LAZER,ITH,3,2,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Vegeks_,Ego,3,0,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Yoyomaster,LKBLUE,3,1,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kuya_D,Kaneki,1,3,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
WC 44 ONLY,sly,-1,0,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Genericnamebrand,Kreator,3,1,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
SQ,Meatloaf,2,3,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Wabunga,pip gameing,3,2,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Somnium,Narath,2,3,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Lurry,HonoredOgre,0,3,Losers Round 5,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Zenkai,CPU,1,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
HDN,Yurikov,0,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Daimond,Voltiyon,0,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Meat,midiMugen,3,0,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Zintai,AlexNoah89,3,0,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
BlueHek997,Ego,2,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
TTV_Hamilton23,Ender,3,0,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Gear_Lock,ITH,0,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
LKBLUE,Meeks,3,0,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kaneki,ButtonMasher,3,0,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Young_Lz_23,sly,1,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kreator,sl0th,3,2,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
pip gameing,Lamayo,3,2,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Meatloaf,Grandino,3,1,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
OD78891,HonoredOgre,0,3,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Narath,Envy,3,1,Losers Round 4,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Yoyomaster,CD Lime,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
pip gameing,WC 44 ONLY,2,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
NBNHMR,Solstice,2,3,Grand Final,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Solstice,NBNHMR,2,3,Grand Final Reset,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Solstice,Voltiyon,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
daze,midiMugen,3,2,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
PORK LAZER,Meat,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
SQ,Meeks,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
NBNHMR,sly,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Vegeks_,SpawN,0,-1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Dewberry,Wabunga,1,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
CPU,Skull_Duggers,1,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
LKBLUE,Dusty,0,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Yurikov,Genericnamebrand,2,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Somnium,Jaga,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Lurry,J-Kreed,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
iDom,HDN,3,2,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
DeathTheGamer,Kuya_D,1,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Testyourluck,Lanxeared,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
MacMens,JahDrop,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
MjKurase,Conraderino,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Chetoo,Collom,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kaneki,TiredMage,2,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
SkylarOVA,Kreator,3,2,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Papple,galaxybutter,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Eddventure,HonoredOgre,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
OD78891,Ciyef,2,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
mike_Saftig,Ego,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Akeno,Narath,3,1,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
ITH,RainUchiha,0,3,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Rat,Grandino,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kreeg,BlueHek997,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Petrafied,Lamayo,3,0,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Havoc_Noah,Shampoo Goblin,3,2,Winners Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
DeathTheGamer,Zenkai,2,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
HDN,Anonpi,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
CPU,heen,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Yurikov,PotatoJones,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Meat,Larry Cage,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
SpawN,Daimond,-1,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Collom,TTV_Hamilton23,1,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
JahDrop,Zintai,0,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
midiMugen,Robert,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Jaga,AlexNoah89,1,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
J-Kreed,Ender,1,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Voltiyon,Dylan914,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Shampoo Goblin,Gear_Lock,-1,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
BlueHek997,GKrunk,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Dewberry,Young_Lz_23,2,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
LKBLUE,SoloMan98,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
ITH,DominentVT,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
sly,Khatru,3,2,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Meeks,dosboxfalco,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Ego,K20T00,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kreator,Z_Guy,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
pip gameing,Manic Grin,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
CD Lime,Meatloaf,1,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Kaneki,adrjqn,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Lanxeared,ButtonMasher,2,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Lamayo,thiccblades,3,0,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Grandino,Nushinator,3,2,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Conraderino,sl0th,2,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
OD78891,Kaiina,0,-1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Narath,CreakyAxe,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
galaxybutter,Envy,0,3,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
HonoredOgre,Flare_g,3,1,Losers Round 3,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Anonpi,cmb,3,0,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Zenkai,Tar,3,1,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Penguin,heen,0,3,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Buscar Luz,PotatoJones,-1,0,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Larry Cage,Crescendo,3,2,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Avid,TTV_Hamilton23,0,3,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
CammyEXE,Daimond,1,3,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
vamp,Zintai,-1,0,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
HouseOfBacon,Ender,-1,0,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
AlexNoah89,nechumi,3,2,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Mythicbird,Robert,0,3,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
Dylan914,riyeawa,3,0,Losers Round 2,tns-guilty-gear-strive-63-crossplay,guilty-gear-strive-crossplay,1.2.23
